Datetime,AEP,DAYTON,DOM,DUQ,PJME,PJMW,PJM_HOURLY_EST
2005-05-17T02:00:00Z,12054,1586,6721,1260,22288,4559,12054
2005-05-17T03:00:00Z,11864,1554,6535,1229,21716,4429,11864
2005-05-17T04:00:00Z,11800,1547,6471,1217,21555,4464,11800
2005-05-17T05:00:00Z,12124,1578,6624,1244,21971,4561,12124
2005-05-17T06:00:00Z,12870,1714,7205,1326,23702,4896,12870
2005-05-17T07:00:00Z,14230,1918,8228,1441,26827,5398,14230
2005-05-17T08:00:00Z,15021,2061,8972,1578,29338,5711,15021
2005-05-17T09:00:00Z,15164,2088,9101,1610,30392,5712,15164
2005-05-17T10:00:00Z,15257,2117,9255,1657,30994,5682,15257
2005-05-17T11:00:00Z,15214,2138,9404,1665,31567,5649,15214
2005-05-17T12:00:00Z,15200,2132,9523,1665,31855,5661,15200
2005-05-17T13:00:00Z,15199,2131,9669,1683,31938,5680,15199
2005-05-17T14:00:00Z,15221,2130,9690,1673,32058,5680,15221
2005-05-17T15:00:00Z,15222,2120,9827,1682,31908,5649,15222
2005-05-17T16:00:00Z,15021,2091,9938,1657,31895,5633,15021
2005-05-17T17:00:00Z,15089,2081,10025,1662,31838,5623,15089
2005-05-17T18:00:00Z,15102,2056,9981,1643,31569,5644,15102
2005-05-17T19:00:00Z,14865,2019,9902,1589,30819,5601,14865
2005-05-17T20:00:00Z,14754,1985,9711,1570,30510,5621,14754
2005-05-17T21:00:00Z,15005,2015,9972,1628,31542,5794,15005
2005-05-17T22:00:00Z,15459,2099,9794,1673,31120,5850,15459
2005-05-17T23:00:00Z,14665,1964,8841,1519,28440,5486,14665
2005-05-18T00:00:00Z,13306,1775,7772,1359,25634,4988,13306
2005-05-18T01:00:00Z,12368,1644,7039,1299,23406,4659,12368
2005-05-18T02:00:00Z,11878,1569,6735,1244,22280,4540,11878
2005-05-18T03:00:00Z,11569,1516,6572,1199,21816,4467,11569
2005-05-18T04:00:00Z,11465,1506,6466,1223,21621,4471,11465
2005-05-18T05:00:00Z,11699,1535,6683,1232,22094,4557,11699
2005-05-18T06:00:00Z,12536,1659,7299,1347,23869,4964,12536
2005-05-18T07:00:00Z,13794,1858,8453,1449,27058,5381,13794
2005-05-18T08:00:00Z,14619,2018,9147,1558,29606,5661,14619
2005-05-18T09:00:00Z,14864,2067,9301,1655,30586,5621,14864
2005-05-18T10:00:00Z,15025,2095,9365,1685,31173,5623,15025
2005-05-18T11:00:00Z,15191,2133,9560,1715,31740,5670,15191
2005-05-18T12:00:00Z,15271,2135,9556,1724,32158,5692,15271
2005-05-18T13:00:00Z,15303,2145,9856,1754,32135,5705,15303
2005-05-18T14:00:00Z,15399,2152,10036,1752,32232,5756,15399
2005-05-18T15:00:00Z,15538,2152,10088,1753,32066,5766,15538
2005-05-18T16:00:00Z,15480,2143,10177,1719,32039,5790,15480
2005-05-18T17:00:00Z,15527,2134,10406,1720,32227,5791,15527
2005-05-18T18:00:00Z,15394,2115,10450,1697,31914,5801,15394
2005-05-18T19:00:00Z,15114,2083,10275,1653,31138,5758,15114
2005-05-18T20:00:00Z,14965,2054,9963,1631,30687,5666,14965
2005-05-18T21:00:00Z,15346,2084,10238,1630,31805,5884,15346
2005-05-18T22:00:00Z,15731,2144,10012,1634,31384,5914,15731
2005-05-18T23:00:00Z,14780,2009,9044,1499,28499,5467,14780
2005-05-19T00:00:00Z,13322,1819,8083,1383,25593,4971,13322
2005-05-19T01:00:00Z,12528,1684,7293,1269,23565,4599,12528
2005-05-19T02:00:00Z,11959,1582,6950,1222,22365,4469,11959
2005-05-19T03:00:00Z,11540,1550,6740,1222,21847,4410,11540
2005-05-19T04:00:00Z,11447,1522,6635,1182,21662,4404,11447
2005-05-19T05:00:00Z,11535,1545,6725,1219,22113,4467,11535
2005-05-19T06:00:00Z,12302,1655,7290,1287,23791,4710,12302
2005-05-19T07:00:00Z,13417,1854,8382,1387,26814,5243,13417
2005-05-19T08:00:00Z,14492,1993,9091,1530,29467,5534,14492
2005-05-19T09:00:00Z,14989,2053,9273,1607,30518,5599,14989
2005-05-19T10:00:00Z,15227,2107,9346,1653,31260,5583,15227
2005-05-19T11:00:00Z,15525,2166,9473,1709,31898,5655,15525
2005-05-19T12:00:00Z,15660,2168,9567,1704,32260,5699,15660
2005-05-19T13:00:00Z,15771,2192,9598,1735,32336,5775,15771
2005-05-19T14:00:00Z,15913,2166,9615,1755,32491,5768,15913
2005-05-19T15:00:00Z,15966,2145,9612,1737,32455,5763,15966
2005-05-19T16:00:00Z,15719,2115,9603,1716,32337,5723,15719
2005-05-19T17:00:00Z,15649,2113,9670,1677,32229,5767,15649
2005-05-19T18:00:00Z,15558,2106,9689,1652,31774,5748,15558
2005-05-19T19:00:00Z,15416,2126,9650,1636,31104,5771,15416
2005-05-19T20:00:00Z,15394,2132,9722,1607,31011,5783,15394
2005-05-19T21:00:00Z,15533,2143,9998,1645,32108,5959,15533
2005-05-19T22:00:00Z,15469,2087,9621,1614,31109,5814,15469
2005-05-19T23:00:00Z,14471,1979,8793,1488,28480,5432,14471
2005-05-20T00:00:00Z,13390,1794,7857,1369,25744,5013,13390
2005-05-20T01:00:00Z,12532,1671,7199,1266,23663,4714,12532
2005-05-20T02:00:00Z,11963,1589,6864,1251,22496,4547,11963
2005-05-20T03:00:00Z,11652,1554,6698,1231,21913,4437,11652
2005-05-20T04:00:00Z,11516,1539,6632,1214,21709,4439,11516
2005-05-20T05:00:00Z,11641,1560,6728,1249,22093,4534,11641
2005-05-20T06:00:00Z,12253,1676,7338,1319,23877,4811,12253
2005-05-20T07:00:00Z,13469,1893,8471,1457,27158,5331,13469
2005-05-20T08:00:00Z,14435,2039,9250,1567,29840,5641,14435
2005-05-20T09:00:00Z,14810,2102,9404,1665,31112,5786,14810
2005-05-20T10:00:00Z,15038,2129,9599,1709,31841,5811,15038
2005-05-20T11:00:00Z,15323,2142,9757,1736,32354,5881,15323
2005-05-20T12:00:00Z,15365,2135,9824,1751,32413,5882,15365
2005-05-20T13:00:00Z,15403,2131,9777,1741,32134,5810,15403
2005-05-20T14:00:00Z,15400,2125,9686,1729,31932,5764,15400
2005-05-20T15:00:00Z,15093,2095,9546,1705,31590,5685,15093
2005-05-20T16:00:00Z,14866,2054,9443,1688,31225,5606,14866
2005-05-20T17:00:00Z,14783,2039,9437,1638,31136,5586,14783
2005-05-20T18:00:00Z,14459,1994,9434,1599,30930,5569,14459
2005-05-20T19:00:00Z,14188,1937,9271,1554,30450,5528,14188
2005-05-20T20:00:00Z,13955,1902,9137,1516,30003,5546,13955
2005-05-20T21:00:00Z,14065,1896,9234,1547,30460,5608,14065
2005-05-20T22:00:00Z,14339,1959,8957,1572,30054,5604,14339
2005-05-20T23:00:00Z,13749,1853,8405,1487,28041,5342,13749
2005-05-21T00:00:00Z,12812,1684,7721,1375,25699,5013,12812
2005-05-21T01:00:00Z,11927,1529,7161,1308,23844,4662,11927
2005-05-21T02:00:00Z,11295,1440,6806,1249,22661,4478,11295
2005-05-21T03:00:00Z,11000,1394,6642,1199,21940,4435,11000
2005-05-21T04:00:00Z,10756,1375,6521,1191,21671,4375,10756
2005-05-21T05:00:00Z,10794,1380,6568,1189,21721,4369,10794
2005-05-21T06:00:00Z,11043,1415,6783,1198,22081,4564,11043
2005-05-21T07:00:00Z,11484,1459,7064,1227,22743,4699,11484
2005-05-21T08:00:00Z,12095,1565,7639,1306,24409,4946,12095
2005-05-21T09:00:00Z,12721,1681,8263,1375,26160,5169,12721
2005-05-21T10:00:00Z,13335,1754,8593,1441,27414,5331,13335
2005-05-21T11:00:00Z,13448,1787,8752,1495,27930,5314,13448
2005-05-21T12:00:00Z,13507,1786,8726,1505,27949,5279,13507
2005-05-21T13:00:00Z,13428,1763,8691,1511,27696,5184,13428
2005-05-21T14:00:00Z,13446,1740,8540,1502,27335,5153,13446
2005-05-21T15:00:00Z,13338,1731,8473,1488,27038,5091,13338
2005-05-21T16:00:00Z,13247,1720,8506,1478,26861,5011,13247
2005-05-21T17:00:00Z,13458,1732,8535,1467,26858,5068,13458
2005-05-21T18:00:00Z,13420,1742,8619,1460,26839,5027,13420
2005-05-21T19:00:00Z,13420,1736,8558,1458,26639,5012,13420
2005-05-21T20:00:00Z,13127,1703,8539,1444,26667,4996,13127
2005-05-21T21:00:00Z,13092,1691,8844,1466,27722,5108,13092
2005-05-21T22:00:00Z,13405,1760,8820,1494,27823,5235,13405
2005-05-21T23:00:00Z,12854,1672,8229,1434,26187,4977,12854
2005-05-22T00:00:00Z,11948,1518,7567,1347,24152,4607,11948
2005-05-22T01:00:00Z,11155,1399,6950,1272,22437,4309,11155
2005-05-22T02:00:00Z,10599,1316,6573,1180,21252,4192,10599
2005-05-22T03:00:00Z,10292,1274,6368,1148,20604,4114,10292
2005-05-22T04:00:00Z,10212,1259,6285,1124,20222,4095,10212
2005-05-22T05:00:00Z,10164,1247,6259,1130,20121,4047,10164
2005-05-22T06:00:00Z,10311,1263,6372,1143,20339,4150,10311
2005-05-22T07:00:00Z,10306,1275,6450,1153,20512,4148,10306
2005-05-22T08:00:00Z,10778,1344,6989,1188,21772,4403,10778
2005-05-22T09:00:00Z,11594,1470,7631,1233,23706,4709,11594
2005-05-22T10:00:00Z,12213,1566,8150,1331,25291,4926,12213
2005-05-22T11:00:00Z,12422,1611,8413,1399,26168,4974,12422
2005-05-22T12:00:00Z,12534,1655,8590,1434,26558,5047,12534
2005-05-22T13:00:00Z,12743,1664,8690,1424,26648,5049,12743
2005-05-22T14:00:00Z,12822,1660,8712,1417,26462,4970,12822
2005-05-22T15:00:00Z,12736,1633,8816,1446,26263,4942,12736
2005-05-22T16:00:00Z,12820,1624,8921,1477,26298,4953,12820
2005-05-22T17:00:00Z,12777,1634,9083,1487,26546,4997,12777
2005-05-22T18:00:00Z,12906,1665,9207,1508,26835,5046,12906
2005-05-22T19:00:00Z,12966,1693,9203,1500,26893,5072,12966
2005-05-22T20:00:00Z,13130,1736,9222,1477,27232,5152,13130
2005-05-22T21:00:00Z,13409,1764,9538,1535,28482,5314,13409
2005-05-22T22:00:00Z,13704,1818,9421,1553,28380,5348,13704
2005-05-22T23:00:00Z,13149,1748,8661,1477,26406,5081,13149
2005-05-23T00:00:00Z,12192,1629,7752,1280,24153,4671,12192
2005-05-23T01:00:00Z,11582,1528,7036,1203,22415,4428,11582
2005-05-23T02:00:00Z,11223,1478,6663,1221,21537,4348,11223
2005-05-23T03:00:00Z,10967,1452,6465,1179,21095,4309,10967
2005-05-23T04:00:00Z,11004,1448,6443,1162,20978,4296,11004
2005-05-23T05:00:00Z,11206,1490,6699,1195,21542,4428,11206
2005-05-23T06:00:00Z,11871,1622,7308,1273,23292,4707,11871
2005-05-23T07:00:00Z,13063,1816,8367,1419,26445,5154,13063
2005-05-23T08:00:00Z,14099,1984,9107,1512,29143,5460,14099
2005-05-23T09:00:00Z,14570,2057,9290,1588,30305,5630,14570
2005-05-23T10:00:00Z,14970,2105,9554,1668,30998,5721,14970
2005-05-23T11:00:00Z,15280,2162,9898,1715,31607,5781,15280
2005-05-23T12:00:00Z,15277,2175,10096,1725,31831,5848,15277
2005-05-23T13:00:00Z,15485,2190,10285,1731,31883,5752,15485
2005-05-23T14:00:00Z,15652,2182,10494,1747,31881,5796,15652
2005-05-23T15:00:00Z,15501,2167,10584,1722,31641,5715,15501
2005-05-23T16:00:00Z,15444,2145,10590,1716,31477,5698,15444
2005-05-23T17:00:00Z,15494,2126,10556,1701,31459,5747,15494
2005-05-23T18:00:00Z,15360,2107,10413,1656,31446,5749,15360
2005-05-23T19:00:00Z,15152,2055,10331,1620,30985,5747,15152
2005-05-23T20:00:00Z,14879,2013,10122,1625,30805,5734,14879
2005-05-23T21:00:00Z,15200,2031,10165,1651,31644,5810,15200
2005-05-23T22:00:00Z,15296,2087,9739,1599,30966,5759,15296
2005-05-23T23:00:00Z,14518,1949,8748,1464,28200,5413,14518
2005-05-24T00:00:00Z,13268,1771,7778,1322,25415,4940,13268
2005-05-24T01:00:00Z,12357,1644,7135,1247,23428,4757,12357
2005-05-24T02:00:00Z,11755,1560,6752,1215,22412,4562,11755
2005-05-24T03:00:00Z,11454,1512,6550,1197,21848,4508,11454
2005-05-24T04:00:00Z,11394,1496,6496,1191,21675,4481,11394
2005-05-24T05:00:00Z,11525,1519,6655,1198,22104,4539,11525
2005-05-24T06:00:00Z,12185,1642,7267,1258,23954,4843,12185
2005-05-24T07:00:00Z,13314,1849,8405,1394,27168,5402,13314
2005-05-24T08:00:00Z,14464,2001,9101,1502,29829,5649,14464
2005-05-24T09:00:00Z,14722,2047,9252,1582,30866,5731,14722
2005-05-24T10:00:00Z,15075,2060,9398,1648,31534,5815,15075
2005-05-24T11:00:00Z,15243,2052,9507,1662,31995,5885,15243
2005-05-24T12:00:00Z,15398,2110,9584,1673,31991,5888,15398
2005-05-24T13:00:00Z,15276,2115,9566,1672,31901,5809,15276
2005-05-24T14:00:00Z,15246,2106,9504,1661,31877,5826,15246
2005-05-24T15:00:00Z,15083,2098,9411,1660,31577,5748,15083
2005-05-24T16:00:00Z,14979,2054,9389,1672,31524,5696,14979
2005-05-24T17:00:00Z,14962,2064,9447,1681,31609,5712,14962
2005-05-24T18:00:00Z,14882,2042,9545,1648,31662,5804,14882
2005-05-24T19:00:00Z,14654,2005,9572,1639,31377,5812,14654
2005-05-24T20:00:00Z,14762,1994,9565,1614,31524,5859,14762
2005-05-24T21:00:00Z,14902,2054,9767,1640,32043,5940,14902
2005-05-24T22:00:00Z,15236,2077,9460,1656,31117,5885,15236
2005-05-24T23:00:00Z,14441,1951,8630,1542,28477,5470,14441
2005-05-25T00:00:00Z,13258,1773,7659,1433,25726,5005,13258
2005-05-25T01:00:00Z,12426,1649,7144,1346,23794,4781,12426
2005-05-25T02:00:00Z,11896,1575,6831,1287,22743,4648,11896
2005-05-25T03:00:00Z,11585,1532,6716,1267,22260,4633,11585
2005-05-25T04:00:00Z,11649,1583,6684,1272,22094,4651,11649
2005-05-25T05:00:00Z,11795,1544,6860,1285,22610,4761,11795
2005-05-25T06:00:00Z,12461,1685,7537,1355,24543,5020,12461
2005-05-25T07:00:00Z,13667,1865,8682,1468,27816,5517,13667
2005-05-25T08:00:00Z,14552,2006,9324,1577,30448,5760,14552
2005-05-25T09:00:00Z,14826,2058,9403,1660,31428,5806,14826
2005-05-25T10:00:00Z,15095,2091,9308,1704,31952,5851,15095
2005-05-25T11:00:00Z,15167,2134,9463,1704,32379,5864,15167
2005-05-25T12:00:00Z,15073,2113,9450,1730,32328,5871,15073
2005-05-25T13:00:00Z,15103,2120,9364,1723,32154,5822,15103
2005-05-25T14:00:00Z,15106,2133,9317,1729,32188,5805,15106
2005-05-25T15:00:00Z,15014,2114,9334,1706,31890,5766,15014
2005-05-25T16:00:00Z,14912,2100,9305,1692,31852,5719,14912
2005-05-25T17:00:00Z,14964,2101,9343,1695,32097,5779,14964
2005-05-25T18:00:00Z,14712,2076,9533,1642,32096,5791,14712
2005-05-25T19:00:00Z,14669,2049,9620,1584,31901,5794,14669
2005-05-25T20:00:00Z,14639,2021,9636,1575,31759,5790,14639
2005-05-25T21:00:00Z,14807,2016,9737,1591,32183,5927,14807
2005-05-25T22:00:00Z,15123,2069,9472,1624,31325,5901,15123
2005-05-25T23:00:00Z,14458,1971,8672,1526,28958,5625,14458
2005-05-26T00:00:00Z,13284,1782,7751,1430,26169,5152,13284
2005-05-26T01:00:00Z,12414,1632,7119,1346,24130,4820,12414
2005-05-26T02:00:00Z,11961,1556,6876,1264,23073,4676,11961
2005-05-26T03:00:00Z,11703,1512,6732,1243,22583,4684,11703
2005-05-26T04:00:00Z,11527,1496,6682,1226,22353,4657,11527
2005-05-26T05:00:00Z,11676,1526,6875,1228,22842,4745,11676
2005-05-26T06:00:00Z,12385,1636,7578,1311,24611,5109,12385
2005-05-26T07:00:00Z,13573,1825,8636,1410,27719,5528,13573
2005-05-26T08:00:00Z,14696,1991,9208,1508,30303,5801,14696
2005-05-26T09:00:00Z,14934,2067,9214,1643,31240,5830,14934
2005-05-26T10:00:00Z,15205,2114,9296,1678,31767,5853,15205
2005-05-26T11:00:00Z,15441,2157,9487,1750,32192,5882,15441
2005-05-26T12:00:00Z,15559,2177,9583,1770,32259,5872,15559
2005-05-26T13:00:00Z,15607,2198,9528,1786,32146,5904,15607
2005-05-26T14:00:00Z,15749,2219,9660,1811,32206,5931,15749
2005-05-26T15:00:00Z,15728,2205,9844,1810,31981,5901,15728
2005-05-26T16:00:00Z,15715,2190,9985,1813,31812,5891,15715
2005-05-26T17:00:00Z,15721,2184,10132,1781,31849,5871,15721
2005-05-26T18:00:00Z,15577,2140,10240,1735,31738,5880,15577
2005-05-26T19:00:00Z,15304,2090,10184,1676,31175,5859,15304
2005-05-26T20:00:00Z,15033,2061,10031,1635,30852,5799,15033
2005-05-26T21:00:00Z,15233,2079,10242,1632,31770,5959,15233
2005-05-26T22:00:00Z,15780,2150,10235,1674,31723,6112,15780
2005-05-26T23:00:00Z,14940,2033,9266,1485,29019,5691,14940
2005-05-27T00:00:00Z,13441,1820,8121,1346,26170,5150,13441
2005-05-27T01:00:00Z,12338,1669,7253,1237,23988,4767,12338
2005-05-27T02:00:00Z,11726,1575,6858,1264,22790,4615,11726
2005-05-27T03:00:00Z,11428,1507,6631,1232,22134,4489,11428
2005-05-27T04:00:00Z,11168,1475,6457,1205,21908,4455,11168
2005-05-27T05:00:00Z,11240,1484,6569,1234,22268,4530,11240
2005-05-27T06:00:00Z,11874,1583,7124,1296,23778,4810,11874
2005-05-27T07:00:00Z,12882,1738,8123,1387,26700,5213,12882
2005-05-27T08:00:00Z,13986,1905,8939,1512,29464,5572,13986
2005-05-27T09:00:00Z,14512,1993,9372,1623,30927,5722,14512
2005-05-27T10:00:00Z,15065,2070,9735,1678,31985,5747,15065
2005-05-27T11:00:00Z,15245,2122,10146,1732,32800,5861,15245
2005-05-27T12:00:00Z,15436,2133,10381,1760,33207,5864,15436
2005-05-27T13:00:00Z,15562,2137,10533,1759,33457,5823,15562
2005-05-27T14:00:00Z,15541,2142,10807,1754,33742,5853,15541
2005-05-27T15:00:00Z,15508,2111,10900,1744,33704,5800,15508
2005-05-27T16:00:00Z,15363,2055,11051,1726,33544,5772,15363
2005-05-27T17:00:00Z,15315,2010,11074,1704,33330,5807,15315
2005-05-27T18:00:00Z,14968,1943,11107,1669,33020,5732,14968
2005-05-27T19:00:00Z,14749,1898,10871,1609,32104,5659,14749
2005-05-27T20:00:00Z,14193,1844,10464,1550,31110,5537,14193
2005-05-27T21:00:00Z,14086,1828,10300,1588,31187,5626,14086
2005-05-27T22:00:00Z,14336,1875,10167,1554,31093,5604,14336
2005-05-27T23:00:00Z,13892,1762,9365,1480,28752,5217,13892
2005-05-28T00:00:00Z,12613,1601,8438,1381,26027,4813,12613
2005-05-28T01:00:00Z,11565,1449,7636,1276,23844,4451,11565
2005-05-28T02:00:00Z,10993,1368,7097,1229,22381,4188,10993
2005-05-28T03:00:00Z,10702,1305,6775,1195,21474,4121,10702
2005-05-28T04:00:00Z,10509,1283,6610,1150,20990,4108,10509
2005-05-28T05:00:00Z,10548,1269,6571,1167,20889,4104,10548
2005-05-28T06:00:00Z,10661,1297,6680,1181,20967,4108,10661
2005-05-28T07:00:00Z,10806,1331,6849,1185,21487,4182,10806
2005-05-28T08:00:00Z,11224,1393,7388,1265,23320,4415,11224
2005-05-28T09:00:00Z,12124,1525,8106,1352,25760,4788,12124
2005-05-28T10:00:00Z,12700,1618,8802,1423,27565,5076,12700
2005-05-28T11:00:00Z,13005,1674,9292,1462,28723,5185,13005
2005-05-28T12:00:00Z,13017,1692,9583,1476,29189,5196,13017
2005-05-28T13:00:00Z,12853,1684,9672,1476,29416,5177,12853
2005-05-28T14:00:00Z,12890,1661,9457,1473,29178,5055,12890
2005-05-28T15:00:00Z,12823,1647,9281,1474,28681,4937,12823
2005-05-28T16:00:00Z,12865,1635,9286,1449,28252,4898,12865
2005-05-28T17:00:00Z,12853,1620,9400,1428,28024,4903,12853
2005-05-28T18:00:00Z,12810,1608,9434,1432,27821,4910,12810
2005-05-28T19:00:00Z,12735,1583,9406,1424,27519,4933,12735
2005-05-28T20:00:00Z,12486,1564,9189,1397,27156,4860,12486
2005-05-28T21:00:00Z,12528,1563,9264,1417,27783,4895,12528
2005-05-28T22:00:00Z,12838,1628,9240,1453,27986,5008,12838
2005-05-28T23:00:00Z,12409,1569,8611,1398,26379,4797,12409
2005-05-29T00:00:00Z,11711,1459,7870,1314,24323,4514,11711
2005-05-29T01:00:00Z,10877,1344,7162,1230,22420,4195,10877
2005-05-29T02:00:00Z,10453,1274,6682,1162,21263,3980,10453
2005-05-29T03:00:00Z,10134,1259,6391,1150,20548,3955,10134
2005-05-29T04:00:00Z,10040,1202,6258,1119,20183,3890,10040
2005-05-29T05:00:00Z,10041,1204,6239,1130,19989,3931,10041
2005-05-29T06:00:00Z,10038,1219,6260,1136,19866,3954,10038
2005-05-29T07:00:00Z,9949,1218,6298,1139,20157,3954,9949
2005-05-29T08:00:00Z,10526,1287,6862,1171,21530,4195,10526
2005-05-29T09:00:00Z,11250,1400,7640,1234,23541,4538,11250
2005-05-29T10:00:00Z,11988,1497,8253,1307,25179,4751,11988
2005-05-29T11:00:00Z,12133,1544,8636,1348,26219,4827,12133
2005-05-29T12:00:00Z,12393,1573,8868,1365,26734,4888,12393
2005-05-29T13:00:00Z,12456,1590,9060,1402,26960,4893,12456
2005-05-29T14:00:00Z,12467,1586,9151,1395,26851,4830,12467
2005-05-29T15:00:00Z,12292,1571,9242,1386,26665,4777,12292
2005-05-29T16:00:00Z,12277,1580,9282,1381,26574,4729,12277
2005-05-29T17:00:00Z,12429,1585,9354,1363,26612,4778,12429
2005-05-29T18:00:00Z,12556,1594,9361,1365,26583,4775,12556
2005-05-29T19:00:00Z,12388,1579,9189,1329,26280,4748,12388
2005-05-29T20:00:00Z,12287,1560,8970,1340,25978,4733,12287
2005-05-29T21:00:00Z,12454,1572,9045,1366,26698,4846,12454
2005-05-29T22:00:00Z,12848,1651,9078,1418,27234,5008,12848
2005-05-29T23:00:00Z,12391,1584,8534,1348,25881,4763,12391
2005-05-30T00:00:00Z,11675,1474,7793,1247,23920,4428,11675
2005-05-30T01:00:00Z,10879,1353,7097,1153,22002,4135,10879
2005-05-30T02:00:00Z,10259,1277,6642,1098,20822,3946,10259
2005-05-30T03:00:00Z,10008,1233,6371,1071,20136,3910,10008
2005-05-30T04:00:00Z,9823,1207,6253,1059,19825,3837,9823
2005-05-30T05:00:00Z,9828,1209,6263,1068,19839,3858,9828
2005-05-30T06:00:00Z,10031,1223,6372,1074,19987,3926,10031
2005-05-30T07:00:00Z,10103,1246,6493,1071,20334,3955,10103
2005-05-30T08:00:00Z,10597,1273,6961,1125,21764,4207,10597
2005-05-30T09:00:00Z,11149,1377,7700,1198,23830,4480,11149
2005-05-30T10:00:00Z,12058,1495,8487,1280,25932,4810,12058
2005-05-30T11:00:00Z,12468,1584,9052,1338,27293,5033,12468
2005-05-30T12:00:00Z,12898,1644,9372,1363,27983,5091,12898
2005-05-30T13:00:00Z,13004,1654,9538,1380,28218,5053,13004
2005-05-30T14:00:00Z,12928,1638,9631,1372,28108,4992,12928
2005-05-30T15:00:00Z,12895,1622,9706,1364,27893,4937,12895
2005-05-30T16:00:00Z,12943,1618,9761,1351,27685,4892,12943
2005-05-30T17:00:00Z,13056,1643,9860,1362,27698,4907,13056
2005-05-30T18:00:00Z,13180,1660,9939,1361,27681,4895,13180
2005-05-30T19:00:00Z,13214,1655,9817,1352,27560,4894,13214
2005-05-30T20:00:00Z,13210,1666,9717,1374,27721,4971,13210
2005-05-30T21:00:00Z,13487,1705,9982,1405,28867,5165,13487
2005-05-30T22:00:00Z,13885,1814,9877,1416,28837,5229,13885
2005-05-30T23:00:00Z,13312,1750,8920,1398,26555,4875,13312
2005-05-31T00:00:00Z,12292,1630,7941,1290,24123,4471,12292
2005-05-31T01:00:00Z,11441,1513,7187,1233,22351,4282,11441
2005-05-31T02:00:00Z,11137,1445,6792,1184,21349,4168,11137
2005-05-31T03:00:00Z,10892,1418,6569,1181,20911,4130,10892
2005-05-31T04:00:00Z,10822,1410,6578,1180,20770,4170,10822
2005-05-31T05:00:00Z,11087,1445,6753,1171,21212,4275,11087
2005-05-31T06:00:00Z,11736,1573,7288,1245,22870,4559,11736
2005-05-31T07:00:00Z,12858,1743,8291,1389,26164,5124,12858
2005-05-31T08:00:00Z,13968,1920,9179,1516,29284,5463,13968
2005-05-31T09:00:00Z,14638,2047,9543,1547,31001,5579,14638
2005-05-31T10:00:00Z,15104,2125,9935,1626,32181,5694,15104
2005-05-31T11:00:00Z,15604,2195,10233,1685,33213,5797,15604
2005-05-31T12:00:00Z,15813,2230,10476,1754,33830,5825,15813
2005-05-31T13:00:00Z,16006,2242,10695,1766,34081,5902,16006
2005-05-31T14:00:00Z,16286,2284,10961,1795,34490,5948,16286
2005-05-31T15:00:00Z,16308,2279,11087,1773,34556,5904,16308
2005-05-31T16:00:00Z,16364,2265,11270,1762,34667,5883,16364
2005-05-31T17:00:00Z,16403,2270,11360,1766,34755,5931,16403
2005-05-31T18:00:00Z,16195,2236,11363,1719,34533,5908,16195
2005-05-31T19:00:00Z,16009,2218,11175,1692,33678,5876,16009
2005-05-31T20:00:00Z,15774,2212,10871,1679,32951,5861,15774
2005-05-31T21:00:00Z,15697,2148,10864,1685,33357,5910,15697
2005-05-31T22:00:00Z,15944,2212,10764,1701,33074,6039,15944
2005-05-31T23:00:00Z,15127,2095,9526,1594,30044,5575,15127
2005-06-01T00:00:00Z,13723,1887,8344,1448,26747,5017,13723
2005-06-01T01:00:00Z,12560,1723,7598,1362,24400,4652,12560
2005-06-01T02:00:00Z,12118,1621,7122,1319,23114,4544,12118
2005-06-01T03:00:00Z,11684,1566,6838,1282,22375,4485,11684
2005-06-01T04:00:00Z,11350,1531,6766,1251,22052,4410,11350
2005-06-01T05:00:00Z,11549,1552,6886,1290,22368,4420,11549
2005-06-01T06:00:00Z,12079,1664,7452,1354,23910,4743,12079
2005-06-01T07:00:00Z,13138,1818,8406,1452,26942,5179,13138
2005-06-01T08:00:00Z,14120,1993,9197,1595,29944,5517,14120
2005-06-01T09:00:00Z,14573,2091,9495,1688,31348,5642,14573
2005-06-01T10:00:00Z,15003,2163,9686,1767,32332,5782,15003
2005-06-01T11:00:00Z,15512,2245,10074,1811,33307,5925,15512
2005-06-01T12:00:00Z,15743,2273,10333,1853,33885,6055,15743
2005-06-01T13:00:00Z,15823,2309,10522,1885,34262,6069,15823
2005-06-01T14:00:00Z,15970,2345,10573,1897,34559,6131,15970
2005-06-01T15:00:00Z,16126,2327,10516,1908,34644,6182,16126
2005-06-01T16:00:00Z,16144,2327,10549,1907,34639,6162,16144
